# Sensor Holmsjö, Sweden (Citizen Science project sensor.community/12135)
# https://aqicn.org/station/@59899/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2020-10-20T00:00:00.000Z,0.6,14.13,7.23,1,9.36,4.337,449
2020-10-21T00:00:00.000Z,3.3,25.03,13.87,10.68,18.02,5.06,433
2020-10-22T00:00:00.000Z,0.2,10.19,1.8,1,2.37,1.767,414
2020-10-23T00:00:00.000Z,0.47,2.1,0.9,0.7,1.37,0.405,388
2020-10-24T00:00:00.000Z,0.6,16.63,2.27,1.5,4,3.44,426
2020-10-25T00:00:00.000Z,1.3,16,4.7,3.55,6.99,3.535,469
2020-10-26T00:00:00.000Z,1.7,22.67,8.36,6.52,14.15,5.531,468
2020-10-27T00:00:00.000Z,1.2,8.97,2.23,1.9,2.77,1.46,452
2020-10-28T00:00:00.000Z,0.5,6.7,2.02,1.5,2.9,1.17,464
2020-10-29T00:00:00.000Z,0.5,11.67,2.13,1.45,5.05,2.748,457
2020-10-30T00:00:00.000Z,1.33,20.23,2.6,2.29,3.25,2.362,480
2020-10-31T00:00:00.000Z,0.8,10.47,2.9,2.1,5.43,2.179,485
2020-11-01T00:00:00.000Z,4.63,27.97,14.5,9.57,18.3,5.628,483
2020-11-02T00:00:00.000Z,0.9,18.7,2.99,2,4.43,3.242,444
2020-11-03T00:00:00.000Z,0.83,3.73,1.6,1.23,2.1,0.605,453
2020-11-04T00:00:00.000Z,0.5,4.63,1.47,1.2,1.73,0.576,351
2020-11-05T00:00:00.000Z,0.3,5.2,1.33,0.9,1.77,0.708,337
2020-11-06T00:00:00.000Z,0.97,5.7,2,1.7,2.87,0.856,334
2020-11-07T00:00:00.000Z,0.7,4.7,2.43,1.79,3.03,0.843,396
2020-11-08T00:00:00.000Z,0.9,8.86,2.52,1.5,3.57,1.117,352
2020-11-09T00:00:00.000Z,1.03,3.7,1.93,1.5,2.7,0.708,287
